name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Abeokuta, Ogun, Nigeria",2018-01-11,93.2,76.6,82.5,102.8,76.6,87.1,75.0,79.8,0.0,0,0.0,,0,0,16.8,10.3,243.4,1012.4,33.2,3.9,231.9,19.9,8,,2018-01-11T07:02:28,2018-01-11T18:46:43,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-12,95.0,76.5,83.1,106.2,76.5,88.2,75.5,80.0,0.0,0,0.0,,0,0,17.2,8.1,226.5,1012.5,41.0,4.3,230.7,19.8,8,,2018-01-12T07:02:46,2018-01-12T18:47:12,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-13,93.2,75.2,82.9,102.4,75.2,87.9,75.4,80.3,0.0,0,0.0,,0,0,16.6,9.2,235.5,1012.2,35.1,4.6,239.7,20.8,9,,2018-01-13T07:03:03,2018-01-13T18:47:41,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-14,92.2,76.8,82.8,100.5,76.8,85.6,72.4,74.3,0.0,0,0.0,,0,0,15.2,6.9,246.9,1012.0,45.6,4.3,240.6,20.8,9,,2018-01-14T07:03:20,2018-01-14T18:48:09,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-15,90.9,74.8,81.7,99.3,74.8,84.4,73.1,77.4,0.0,0,0.0,,0,0,21.9,9.0,188.4,1012.1,43.6,3.9,229.0,19.9,8,,2018-01-15T07:03:35,2018-01-15T18:48:36,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-16,91.4,75.5,82.0,102.7,75.5,86.8,75.7,82.6,0.0,0,0.0,,0,0,19.7,6.9,191.8,1012.7,45.9,4.4,224.9,19.4,8,,2018-01-16T07:03:50,2018-01-16T18:49:03,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2018-01-17,94.7,76.8,82.8,104.0,76.8,87.2,74.4,78.5,0.0,0,0.0,,0,0,19.0,8.1,275.2,1012.0,39.9,4.0,240.1,20.8,9,,2018-01-17T07:04:03,2018-01-17T18:49:30,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2018-01-18,95.0,77.0,83.6,103.2,77.0,88.9,75.5,78.9,0.0,0,0.0,,0,0,20.4,9.2,217.4,1011.9,48.0,4.6,248.4,21.3,9,,2018-01-18T07:04:16,2018-01-18T18:49:56,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-19,93.2,77.0,83.8,100.5,77.0,89.7,75.0,77.0,0.0,0,0.0,,0,0,18.1,11.1,214.4,1011.9,45.8,4.5,227.1,19.7,8,,2018-01-19T07:04:28,2018-01-19T18:50:21,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-20,94.0,76.8,83.6,102.8,76.8,89.2,75.3,78.0,0.0,0,0.0,,0,0,17.9,7.5,235.5,1011.4,51.9,4.6,207.4,18.0,8,,2018-01-20T07:04:39,2018-01-20T18:50:46,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-21,92.8,77.9,83.8,102.5,77.9,91.1,75.8,78.1,0.0,0,0.0,,0,0,18.3,9.2,187.7,1011.5,48.0,4.8,218.3,18.8,8,,2018-01-21T07:04:49,2018-01-21T18:51:11,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-22,98.9,75.6,84.1,97.0,75.6,86.8,71.9,73.0,0.0,0,0.0,,0,0,18.6,9.2,304.6,1011.1,32.2,4.5,252.1,21.8,9,,2018-01-22T07:04:58,2018-01-22T18:51:35,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2018-01-23,91.4,76.5,81.5,98.7,76.5,84.1,72.5,76.4,0.0,0,0.0,,0,0,19.5,29.9,245.9,1011.6,40.2,4.2,236.8,20.4,9,,2018-01-23T07:05:06,2018-01-23T18:51:58,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-24,92.4,76.6,83.7,100.3,76.6,86.6,72.1,71.5,0.0,0,0.0,,0,0,17.0,24.7,134.9,1011.0,41.9,4.1,229.2,19.7,8,,2018-01-24T07:05:13,2018-01-24T18:52:21,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-25,91.4,73.7,81.6,91.9,73.7,82.6,68.9,69.6,0.0,0,0.0,,0,0,17.0,8.1,229.7,1010.9,40.7,2.4,247.3,21.4,9,,2018-01-25T07:05:19,2018-01-25T18:52:43,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2018-01-26,91.4,71.6,80.6,94.3,71.6,82.9,69.1,70.3,0.0,0,0.0,,0,0,17.9,8.1,184.7,1011.1,28.8,1.7,247.4,21.3,9,,2018-01-26T07:05:24,2018-01-26T18:53:04,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-27,93.2,74.5,82.1,98.9,74.5,85.9,74.1,78.8,0.0,0,0.0,,0,0,16.3,5.8,292.8,1010.6,29.2,2.1,256.5,22.2,9,,2018-01-27T07:05:29,2018-01-27T18:53:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65202099999,DNMM,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-28,93.2,75.2,82.9,102.8,75.2,86.9,74.1,77.2,0.0,0,0.0,,0,0,17.4,9.2,216.3,1010.5,34.0,3.1,259.0,22.5,9,,2018-01-28T07:05:32,2018-01-28T18:53:45,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65202099999,DNMM,remote,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-29,93.2,77.0,83.6,105.0,77.0,90.2,75.9,79.6,0.0,0,0.0,,0,0,19.0,9.2,200.6,1011.2,36.2,3.5,259.5,22.6,9,,2018-01-29T07:05:34,2018-01-29T18:54:05,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65202099999,DNMM,65201099999"
"Abeokuta, Ogun, Nigeria",2018-01-30,94.2,75.5,83.7,99.2,75.5,88.4,74.2,76.6,0.0,0,0.0,,0,0,16.6,9.5,229.5,1011.3,36.0,2.9,254.0,22.0,9,,2018-01-30T07:05:36,2018-01-30T18:54:24,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-01-31,93.5,74.8,83.8,99.2,74.8,86.9,71.0,69.0,0.0,0,0.0,,0,0,16.1,10.3,74.9,1009.8,36.5,2.7,259.7,22.5,9,,2018-01-31T07:05:36,2018-01-31T18:54:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-01,95.0,75.6,83.5,103.2,75.6,88.6,74.1,75.6,0.0,0,0.0,,0,0,18.1,9.2,166.8,1009.4,28.8,2.4,257.8,22.2,9,,2018-02-01T07:05:35,2018-02-01T18:54:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-02,95.0,76.8,84.2,105.2,76.8,91.4,75.8,77.6,0.0,0,0.0,,0,0,20.4,9.2,189.8,1009.9,44.2,3.6,237.4,20.6,8,,2018-02-02T07:05:34,2018-02-02T18:55:16,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"Abeokuta, Ogun, Nigeria",2018-02-03,95.0,78.0,84.5,107.4,78.0,91.3,75.7,76.9,0.0,0,0.0,,0,0,18.1,12.8,180.5,1009.8,36.2,3.6,249.2,21.6,9,,2018-02-03T07:05:31,2018-02-03T18:55:32,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-04,93.2,78.4,84.6,107.5,78.4,92.9,77.0,79.4,0.0,0,0.0,,0,0,19.9,10.3,197.9,1009.2,44.5,4.2,250.4,21.7,9,,2018-02-04T07:05:28,2018-02-04T18:55:48,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
"Abeokuta, Ogun, Nigeria",2018-02-05,95.0,80.0,85.2,107.5,80.0,94.9,77.4,79.0,0.0,0,0.0,,0,0,20.8,9.2,206.6,1009.2,49.8,4.9,238.0,20.5,9,,2018-02-05T07:05:24,2018-02-05T18:56:02,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2018-02-06,95.0,78.8,85.5,107.5,78.8,94.7,77.4,78.6,0.0,0,0.0,,0,0,23.7,10.3,198.7,1009.5,49.2,4.5,235.2,20.3,9,,2018-02-06T07:05:18,2018-02-06T18:56:16,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-07,95.0,82.0,86.4,110.0,90.9,98.5,78.2,77.6,0.0,0,0.0,,0,0,19.5,13.9,208.6,1009.5,50.6,4.9,205.2,17.6,8,,2018-02-07T07:05:12,2018-02-07T18:56:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-08,93.7,80.6,86.3,110.2,88.1,98.3,78.3,78.5,0.0,0,0.0,,0,0,20.1,10.7,195.2,1009.7,61.6,4.9,215.5,18.7,8,,2018-02-08T07:05:05,2018-02-08T18:56:42,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2018-02-09,87.8,80.6,83.9,102.4,86.2,95.1,78.8,85.1,0.0,0,0.0,,0,0,19.7,13.9,208.1,1010.2,51.9,4.9,180.7,15.4,8,,2018-02-09T07:04:57,2018-02-09T18:56:54,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-10,94.0,74.8,84.0,107.5,74.8,92.7,77.1,81.5,0.591,100,4.17,rain,0,0,16.8,11.4,199.4,1008.7,59.3,5.5,179.2,15.4,7,,2018-02-10T07:04:48,2018-02-10T18:57:05,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-11,84.2,75.2,80.1,94.2,75.2,85.3,76.6,89.4,0.276,100,4.17,rain,0,0,22.8,8.1,203.8,1010.0,51.9,5.2,190.4,16.3,7,,2018-02-11T07:04:38,2018-02-11T18:57:16,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2018-02-12,93.2,76.8,82.9,107.8,76.8,89.8,76.5,82.3,0.0,0,0.0,,0,0,22.8,11.4,218.6,1010.9,43.5,4.4,204.0,17.7,8,,2018-02-12T07:04:27,2018-02-12T18:57:26,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,65202099999,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-13,93.7,78.0,84.6,107.2,78.0,90.5,74.3,74.7,0.0,0,0.0,,0,0,20.8,9.2,258.7,1010.8,49.2,5.0,199.6,17.5,7,,2018-02-13T07:04:16,2018-02-13T18:57:35,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-14,95.0,77.8,84.2,107.4,77.8,91.6,76.2,78.5,0.0,0,0.0,,0,0,23.5,7.5,215.9,1011.1,50.3,5.0,239.4,20.8,9,,2018-02-14T07:04:03,2018-02-14T18:57:43,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-15,94.0,78.8,84.8,110.4,78.8,94.2,78.1,81.9,0.0,0,0.0,,0,0,24.2,10.3,203.8,1010.8,58.1,4.9,231.1,20.0,9,,2018-02-15T07:03:50,2018-02-15T18:57:51,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-16,93.2,79.2,85.0,110.4,79.2,96.2,78.6,82.1,0.0,0,0.0,,0,0,17.2,8.1,211.1,1011.3,53.3,5.6,227.1,19.6,8,,2018-02-16T07:03:36,2018-02-16T18:57:59,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2018-02-17,93.7,80.5,85.1,105.2,87.3,95.4,77.7,80.0,0.0,0,0.0,,0,0,23.3,15.0,210.0,1010.3,54.4,5.6,235.5,20.3,9,,2018-02-17T07:03:21,2018-02-17T18:58:05,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-18,87.8,75.2,82.5,97.8,75.2,89.5,75.9,81.2,0.012,100,8.33,rain,0,0,20.8,10.3,195.3,1010.7,50.1,6.1,176.2,15.2,8,,2018-02-18T07:03:05,2018-02-18T18:58:11,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-19,93.2,77.0,84.0,107.8,77.0,91.0,75.7,77.3,0.0,0,0.0,,0,0,17.2,10.8,178.2,1010.1,43.3,5.5,189.2,16.4,6,,2018-02-19T07:02:49,2018-02-19T18:58:16,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-20,86.0,75.2,80.5,93.5,75.2,84.6,74.8,83.1,0.079,100,4.17,rain,0,0,22.1,11.4,199.7,1009.8,57.4,5.3,185.7,16.1,8,,2018-02-20T07:02:32,2018-02-20T18:58:21,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-21,91.5,77.3,83.8,105.6,77.3,90.6,76.9,80.9,0.0,0,0.0,,0,0,22.8,10.8,203.2,1009.5,57.4,5.6,233.5,20.2,8,,2018-02-21T07:02:14,2018-02-21T18:58:25,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-22,93.7,77.9,85.2,107.5,77.9,94.1,76.7,77.2,0.0,0,0.0,,0,0,19.2,12.3,198.1,1009.2,55.7,5.9,220.6,19.1,9,,2018-02-22T07:01:55,2018-02-22T18:58:29,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-23,93.2,78.8,84.8,107.5,78.8,93.1,76.8,78.1,0.0,0,0.0,,0,0,24.6,13.7,188.8,1009.3,47.6,6.1,198.4,17.1,8,,2018-02-23T07:01:36,2018-02-23T18:58:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-24,87.6,71.6,78.6,97.0,71.6,81.6,73.2,84.3,0.394,100,4.17,rain,0,0,13.9,13.9,355.6,1011.1,59.6,5.4,155.5,13.3,6,,2018-02-24T07:01:16,2018-02-24T18:58:34,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-25,93.2,75.5,83.5,109.3,75.5,90.3,76.1,80.1,0.004,100,4.17,rain,0,0,17.7,11.4,196.3,1011.0,52.7,5.8,180.7,15.7,7,,2018-02-25T07:00:55,2018-02-25T18:58:36,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-26,82.4,73.4,78.4,92.4,73.4,81.1,74.5,88.2,0.354,100,4.17,rain,0,0,14.5,9.2,224.4,1011.8,61.9,5.7,144.7,12.6,5,,2018-02-26T07:00:34,2018-02-26T18:58:38,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,65202099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-27,89.7,73.2,80.4,98.5,73.2,84.3,73.6,81.2,0.354,100,4.17,rain,0,0,17.9,13.9,167.7,1012.4,51.9,4.9,192.4,16.6,7,,2018-02-27T07:00:12,2018-02-27T18:58:39,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNIB,65202099999,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-02-28,91.9,77.0,82.9,100.3,77.0,87.8,75.3,79.1,0.0,0,0.0,,0,0,18.8,11.8,198.9,1012.8,44.8,6.1,187.1,16.1,7,,2018-02-28T06:59:50,2018-02-28T18:58:39,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-03-01,90.4,78.7,83.5,100.7,78.7,90.0,76.3,80.2,0.0,0,0.0,,0,0,21.7,13.9,194.7,1013.3,57.2,6.2,202.2,17.3,7,,2018-03-01T06:59:27,2018-03-01T18:58:39,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-03-02,95.1,77.2,84.3,104.1,77.2,92.0,76.3,78.4,0.004,100,4.17,rain,0,0,19.9,11.1,201.7,1012.1,51.9,5.9,227.4,19.7,9,,2018-03-02T06:59:03,2018-03-02T18:58:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNIB,65202099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-03-03,93.2,78.4,84.4,107.5,78.4,92.7,77.0,79.8,0.0,0,0.0,,0,0,24.2,11.4,201.4,1011.7,53.2,6.1,236.6,20.5,9,,2018-03-03T06:58:39,2018-03-03T18:58:37,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2018-03-04,93.2,75.3,83.1,107.5,75.3,90.7,76.1,80.4,0.0,0,0.0,,0,0,19.2,12.8,199.1,1011.6,66.0,6.0,241.8,20.9,9,,2018-03-04T06:58:15,2018-03-04T18:58:36,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65213099999,DNIB,65202099999,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-03-05,93.2,75.2,82.5,100.9,75.2,86.2,73.1,75.1,0.0,0,0.0,,0,0,19.9,12.8,184.2,1011.2,43.0,5.9,226.4,19.7,9,,2018-03-05T06:57:50,2018-03-05T18:58:34,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-03-06,93.2,76.2,83.3,102.7,76.2,89.0,75.1,77.9,0.0,0,0.0,,0,0,19.9,12.3,198.9,1011.0,51.8,6.1,231.0,19.8,9,,2018-03-06T06:57:24,2018-03-06T18:58:32,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-03-07,92.4,77.8,83.8,103.4,77.8,91.2,76.7,80.4,0.0,0,0.0,,0,0,16.3,10.5,192.1,1011.9,56.3,6.0,118.6,10.4,3,,2018-03-07T06:56:58,2018-03-07T18:58:29,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-03-08,91.4,76.4,83.0,100.5,76.4,88.6,75.3,79.0,0.0,0,0.0,,0,0,24.2,12.8,208.9,1012.3,49.5,6.0,218.9,18.8,8,,2018-03-08T06:56:32,2018-03-08T18:58:26,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,65202099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-03-09,92.0,77.8,84.2,105.1,77.8,91.0,75.3,75.9,0.004,100,4.17,rain,0,0,21.5,12.4,202.8,1012.0,55.3,6.0,219.5,19.0,9,,2018-03-09T06:56:05,2018-03-09T18:58:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2018-03-10,93.2,75.9,83.9,105.0,75.9,91.1,76.0,78.5,0.0,0,0.0,,0,0,23.3,15.0,195.0,1012.0,55.1,6.0,201.0,17.4,7,,2018-03-10T06:55:38,2018-03-10T18:58:20,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999,65208099999"
