name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Abeokuta, Ogun, Nigeria",2026-01-15,92.2,78.8,84.2,105.2,78.8,92.4,77.1,80.9,0.0,0.0,0.0,,0,0,17.2,13.9,249.4,1011.1,46.5,4.9,229.1,19.8,8,30,2026-01-15T07:03:40,2026-01-15T18:48:41,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-16,95.3,78.7,84.9,114.9,78.7,93.2,76.7,79.0,0.0,0.0,0.0,,0,0,18.6,9.2,261.8,1010.9,44.5,4.4,241.2,20.8,9,30,2026-01-16T07:03:54,2026-01-16T18:49:08,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-17,91.4,80.1,83.8,102.7,85.3,92.3,76.4,79.5,0.004,100.0,4.17,rain,0,0,20.8,9.8,253.6,1010.2,49.9,3.4,218.0,18.8,8,60,2026-01-17T07:04:08,2026-01-17T18:49:35,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-18,93.2,78.8,84.1,107.8,78.8,92.5,77.1,80.4,0.004,100.0,4.17,rain,0,0,21.7,12.8,234.4,1009.8,48.5,4.0,203.0,17.4,8,30,2026-01-18T07:04:21,2026-01-18T18:50:01,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM"
"Abeokuta, Ogun, Nigeria",2026-01-19,95.0,78.8,84.6,105.4,78.8,93.1,76.7,78.7,0.024,100.0,12.5,rain,0,0,20.4,10.6,242.3,1009.3,51.4,4.1,214.0,18.5,8,30,2026-01-19T07:04:32,2026-01-19T18:50:27,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-20,84.9,76.9,80.6,92.4,76.9,86.0,76.4,87.4,0.198,100.0,29.17,rain,0,0,23.7,11.8,228.5,1009.7,49.6,3.7,199.8,17.4,7,30,2026-01-20T07:04:43,2026-01-20T18:50:52,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-21,91.9,74.9,82.5,100.5,74.9,86.4,73.3,76.2,0.02,100.0,12.5,rain,0,0,20.6,11.4,294.2,1010.0,34.9,4.8,202.2,17.3,7,10,2026-01-21T07:04:53,2026-01-21T18:51:16,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-22,93.5,76.2,83.5,105.2,76.2,89.1,74.3,76.1,0.016,100.0,12.5,rain,0,0,11.6,9.2,309.8,1010.9,49.2,5.2,227.0,19.4,8,10,2026-01-22T07:05:02,2026-01-22T18:51:40,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-23,96.9,73.7,83.6,96.0,73.7,84.1,64.3,57.3,0.0,0.0,0.0,,0,0,12.3,9.8,0.8,1011.1,26.4,4.5,267.4,23.2,9,10,2026-01-23T07:05:10,2026-01-23T18:52:03,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-24,93.7,74.4,83.0,101.4,74.4,87.7,72.7,72.6,0.0,0.0,0.0,,0,0,19.7,9.8,213.0,1011.9,32.6,4.1,261.5,22.8,9,10,2026-01-24T07:05:17,2026-01-24T18:52:26,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-25,96.8,77.0,84.3,105.2,77.0,89.6,74.8,76.5,0.0,0.0,0.0,,0,0,15.4,12.8,275.4,1012.1,31.5,4.8,257.5,22.3,9,10,2026-01-25T07:05:23,2026-01-25T18:52:48,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-26,95.0,75.5,84.2,107.4,75.5,90.9,75.5,77.2,0.0,0.0,0.0,,0,0,19.2,11.4,242.3,1011.6,33.5,6.3,260.6,22.6,9,10,2026-01-26T07:05:29,2026-01-26T18:53:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,NII0000DNMM,remote"
"Abeokuta, Ogun, Nigeria",2026-01-27,93.2,77.0,84.1,102.8,77.0,90.6,75.5,77.1,0.0,0.0,0.0,,0,0,18.3,11.4,238.5,1012.1,37.6,3.9,255.2,22.0,9,10,2026-01-27T07:05:33,2026-01-27T18:53:30,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-28,94.0,77.7,84.6,104.1,77.7,92.0,75.9,76.7,0.0,0.0,0.0,,0,0,16.8,10.5,237.4,1012.0,36.3,4.5,241.1,20.9,9,10,2026-01-28T07:05:36,2026-01-28T18:53:50,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-29,96.8,78.8,85.5,105.4,78.8,93.2,76.0,75.8,0.004,100.0,4.17,rain,0,0,17.0,15.0,247.5,1011.8,44.4,5.8,232.0,20.1,9,30,2026-01-29T07:05:38,2026-01-29T18:54:10,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-30,90.1,73.4,81.8,99.4,73.4,87.8,75.8,82.8,0.028,100.0,20.83,rain,0,0,19.9,12.7,237.8,1012.5,55.9,6.1,215.6,18.6,8,30,2026-01-30T07:05:40,2026-01-30T18:54:29,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,remote,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-01-31,95.8,77.8,84.3,106.1,77.8,90.3,76.0,78.5,0.201,100.0,41.67,rain,0,0,23.9,11.4,229.5,1012.1,45.6,5.0,215.4,18.6,8,60,2026-01-31T07:05:40,2026-01-31T18:54:47,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-01,93.3,79.6,84.6,109.2,79.6,95.1,78.3,82.2,0.02,100.0,12.5,rain,0,0,18.3,15.0,234.1,1011.5,53.4,6.4,214.6,18.6,7,60,2026-02-01T07:05:39,2026-02-01T18:55:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-02,98.6,78.5,84.9,107.7,78.5,93.9,77.6,80.6,0.068,100.0,29.17,rain,0,0,22.6,13.2,225.3,1010.7,52.9,5.3,198.6,17.2,7,60,2026-02-02T07:05:38,2026-02-02T18:55:21,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-03,92.7,76.1,82.8,104.0,76.1,88.1,74.9,78.7,0.055,100.0,8.33,rain,0,0,20.1,11.4,250.5,1011.3,54.3,5.1,217.3,18.9,8,60,2026-02-03T07:05:35,2026-02-03T18:55:37,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-04,96.7,75.5,83.5,104.6,75.5,89.6,75.4,78.7,0.0,0.0,0.0,,0,0,23.9,13.9,215.9,1011.3,46.4,6.0,243.8,20.9,9,30,2026-02-04T07:05:32,2026-02-04T18:55:52,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-05,95.0,78.8,84.5,103.1,78.8,90.7,75.7,76.9,0.0,0.0,0.0,,0,0,23.3,11.4,208.2,1010.7,69.3,8.4,232.8,20.2,9,10,2026-02-05T07:05:27,2026-02-05T18:56:07,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-06,93.3,79.8,84.8,102.9,79.8,92.3,75.6,75.2,0.028,100.0,20.83,rain,0,0,21.0,12.2,209.3,1013.1,50.1,6.9,215.9,18.4,8,60,2026-02-06T07:05:22,2026-02-06T18:56:21,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-07,94.0,78.4,84.2,105.1,78.4,90.8,75.9,77.6,0.04,100.0,8.33,rain,0,0,18.3,15.7,218.3,1013.9,49.1,6.0,229.7,19.7,8,60,2026-02-07T07:05:15,2026-02-07T18:56:34,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-08,95.4,76.5,84.6,107.8,76.5,92.7,76.5,78.1,0.004,100.0,4.17,rain,0,0,18.6,11.4,228.4,1012.2,43.9,6.2,243.4,21.0,9,60,2026-02-08T07:05:08,2026-02-08T18:56:47,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote"
"Abeokuta, Ogun, Nigeria",2026-02-09,95.0,80.6,85.7,107.8,87.1,95.9,77.2,77.3,0.039,100.0,8.33,rain,0,0,22.6,12.9,222.4,1011.3,56.6,6.0,223.0,19.3,8,75,2026-02-09T07:05:00,2026-02-09T18:56:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-10,82.5,77.0,80.7,92.4,77.0,85.9,76.0,85.8,0.272,100.0,37.5,rain,0,0,22.4,9.2,229.0,1012.0,60.6,5.7,191.6,16.5,8,60,2026-02-10T07:04:51,2026-02-10T18:57:10,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-11,91.7,73.4,82.2,102.7,73.4,87.3,74.0,77.8,0.012,100.0,8.33,rain,0,0,19.0,15.0,221.4,1013.2,46.5,4.8,189.1,16.2,7,30,2026-02-11T07:04:41,2026-02-11T18:57:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-12,91.4,77.0,83.0,102.7,77.0,89.5,75.4,78.7,0.0,0.0,0.0,rain,0,0,16.6,8.1,203.6,1013.3,61.0,7.1,121.0,10.3,4,30,2026-02-12T07:04:30,2026-02-12T18:57:30,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-13,96.8,76.2,84.3,105.4,76.2,90.6,75.2,76.4,0.039,100.0,8.33,rain,0,0,21.3,10.8,204.9,1012.0,52.5,7.0,234.0,20.2,9,30,2026-02-13T07:04:19,2026-02-13T18:57:39,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-14,88.3,73.4,79.9,98.1,73.4,83.2,72.5,78.8,0.0,0.0,0.0,rain,0,0,23.0,25.3,207.2,1011.4,66.0,6.2,220.0,19.1,8,60,2026-02-14T07:04:06,2026-02-14T18:57:48,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,remote,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-15,93.2,76.2,83.6,107.5,76.2,89.6,75.1,77.2,0.004,100.0,4.17,rain,0,0,19.9,10.3,162.6,1011.5,46.6,5.6,238.8,20.5,9,60,2026-02-15T07:03:53,2026-02-15T18:57:56,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-16,97.8,78.8,85.2,107.5,78.8,93.3,75.8,75.8,0.0,0.0,0.0,,0,0,23.7,13.2,211.4,1012.3,46.7,6.3,256.7,22.2,9,30,2026-02-16T07:03:39,2026-02-16T18:58:03,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-17,97.2,78.8,85.4,107.8,78.8,94.3,76.3,76.4,0.02,100.0,20.83,rain,0,0,22.4,12.8,222.4,1011.6,44.9,6.8,253.2,21.7,9,30,2026-02-17T07:03:24,2026-02-17T18:58:10,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-18,93.6,79.6,84.0,100.2,79.6,91.7,75.9,78.4,0.02,100.0,8.33,rain,0,0,20.4,10.3,174.8,1010.8,56.4,5.9,246.8,21.4,9,30,2026-02-18T07:03:08,2026-02-18T18:58:16,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-19,94.0,78.0,84.4,101.3,78.0,90.2,74.8,75.2,0.008,100.0,4.17,rain,0,0,18.8,9.6,179.8,1010.7,48.3,4.6,238.3,20.5,8,30,2026-02-19T07:02:52,2026-02-19T18:58:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-20,94.0,78.5,84.7,103.6,78.5,92.0,76.4,78.0,0.0,0.0,0.0,,0,0,21.0,9.2,202.0,1011.5,57.4,6.0,252.1,21.8,9,30,2026-02-20T07:02:35,2026-02-20T18:58:26,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-21,95.3,79.6,85.8,104.9,79.6,94.5,76.2,75.7,0.0,0.0,0.0,,0,0,20.8,9.8,204.0,1011.8,42.7,4.4,256.0,22.1,9,60,2026-02-21T07:02:17,2026-02-21T18:58:30,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-22,95.8,80.4,86.1,107.5,86.7,95.3,76.4,75.2,0.0,0.0,0.0,,0,0,22.4,12.1,199.1,1011.0,44.8,4.4,246.1,21.4,9,30,2026-02-22T07:01:58,2026-02-22T18:58:33,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-23,99.4,80.4,86.4,105.1,86.7,95.2,75.6,73.3,0.0,0.0,0.0,,0,0,23.3,10.3,200.8,1009.2,54.5,7.6,252.8,21.9,9,60,2026-02-23T07:01:39,2026-02-23T18:58:36,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NIM00065203,NII0000DNMM,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-24,96.0,78.3,86.3,102.5,78.3,91.3,73.0,68.2,0.032,100.0,12.5,rain,0,0,26.2,11.4,226.7,1008.9,42.5,11.6,232.9,20.1,9,30,2026-02-24T07:01:19,2026-02-24T18:58:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNIB,NII0000DNIB,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-25,96.5,77.4,85.4,100.3,77.4,88.3,70.3,64.2,0.008,100.0,8.33,rain,0,0,21.3,12.8,191.5,1009.3,57.9,11.0,240.2,20.9,9,30,2026-02-25T07:00:58,2026-02-25T18:58:41,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,NII0000DNIB,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-26,95.6,79.0,85.7,106.5,79.0,91.3,73.4,70.0,0.012,100.0,12.5,rain,0,0,18.8,15.0,163.4,1010.3,50.1,10.1,213.1,18.2,8,30,2026-02-26T07:00:37,2026-02-26T18:58:42,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNIB,NII0000DNIB,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-27,96.8,78.8,85.5,102.9,78.8,91.1,73.8,70.9,0.024,100.0,20.83,rain,0,0,18.8,11.4,202.2,1010.5,32.0,8.4,228.4,19.6,8,30,2026-02-27T07:00:15,2026-02-27T18:58:43,0.36,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"DNIB,NII0000DNIB,DNMM,remote,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-02-28,96.8,78.7,85.3,103.9,78.7,90.5,73.7,71.0,0.012,100.0,4.17,rain,0,0,22.6,10.5,226.1,1008.9,49.7,10.9,231.4,20.1,9,30,2026-02-28T06:59:53,2026-02-28T18:58:43,0.39,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"DNIB,NII0000DNIB,remote,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-03-01,94.9,78.3,84.9,107.4,78.3,91.7,75.8,75.9,0.052,100.0,41.67,rain,0,0,22.4,10.5,181.7,1007.8,88.5,14.6,232.7,20.2,9,30,2026-03-01T06:59:30,2026-03-01T18:58:43,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNIB,NII0000DNIB,remote"
"Abeokuta, Ogun, Nigeria",2026-03-02,98.5,78.7,84.9,101.4,78.7,90.6,74.5,73.7,0.012,100.0,12.5,rain,0,0,22.1,23.0,228.6,1009.4,47.4,9.0,224.4,19.5,8,30,2026-03-02T06:59:06,2026-03-02T18:58:43,0.46,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"DNIB,NII0000DNIB,DNMM,remote,NII0000DNMM,NIM00065208"
"Abeokuta, Ogun, Nigeria",2026-03-03,95.0,78.8,84.7,102.7,78.8,90.5,73.7,71.8,0.036,100.0,20.83,rain,0,0,22.6,12.8,217.9,1010.3,45.2,8.7,226.8,19.6,9,30,2026-03-03T06:58:42,2026-03-03T18:58:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNIB,NII0000DNIB,remote,NIM00065208"
