name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Abeokuta, Ogun, Nigeria",2021-01-11,94.4,77.0,83.2,105.2,77.0,88.6,75.3,79.2,0.0,0,0.0,,0,0,16.8,15.0,231.1,1009.6,34.7,5.7,212.7,18.5,8,,2021-01-11T07:02:34,2021-01-11T18:46:52,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-12,93.2,77.0,83.5,101.9,77.0,88.8,75.6,79.4,0.0,0,0.0,,0,0,17.7,9.2,264.7,1010.7,32.8,5.7,211.4,18.2,8,,2021-01-12T07:02:52,2021-01-12T18:47:21,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-13,93.2,78.0,83.7,105.2,78.0,89.5,75.9,79.0,0.0,0,0.0,,0,0,22.4,14.1,217.7,1011.7,40.3,6.0,221.0,19.1,8,,2021-01-13T07:03:09,2021-01-13T18:47:49,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-14,95.8,77.1,84.5,99.6,77.1,89.1,73.6,73.2,0.0,0,0.0,,0,0,17.2,10.3,236.7,1011.2,28.3,6.1,233.6,20.1,9,,2021-01-14T07:03:25,2021-01-14T18:48:17,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-15,96.3,77.6,84.4,100.6,77.6,87.8,72.6,71.8,0.0,0,0.0,,0,0,18.8,10.8,180.5,1009.7,39.9,5.7,231.0,20.0,9,,2021-01-15T07:03:40,2021-01-15T18:48:45,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-16,96.0,77.0,82.2,98.3,77.0,86.1,73.8,78.0,0.0,0,0.0,,0,0,24.8,10.7,219.2,1009.1,42.4,5.7,194.6,16.7,8,,2021-01-16T07:03:55,2021-01-16T18:49:12,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-17,94.4,77.0,83.4,102.6,77.0,88.8,75.4,79.2,0.0,0,0.0,,0,0,17.7,9.2,180.7,1009.9,41.6,5.0,199.2,17.4,9,,2021-01-17T07:04:08,2021-01-17T18:49:38,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-18,96.7,77.0,82.2,102.5,77.0,87.7,75.8,82.6,0.039,100,4.17,rain,0,0,18.3,10.3,226.5,1010.5,34.0,5.2,216.7,18.7,8,,2021-01-18T07:04:21,2021-01-18T18:50:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-19,94.0,76.9,84.2,105.1,76.9,89.0,73.5,73.6,0.0,0,0.0,,0,0,20.1,10.3,242.7,1011.1,35.3,5.6,228.4,19.8,8,,2021-01-19T07:04:32,2021-01-19T18:50:29,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-20,93.3,78.0,83.7,100.0,78.0,88.5,73.6,74.4,0.0,0,0.0,,0,0,17.2,11.4,162.9,1011.1,34.4,4.1,247.1,21.3,9,,2021-01-20T07:04:43,2021-01-20T18:50:54,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-21,95.8,74.1,83.1,92.6,74.1,83.3,65.9,63.2,0.0,0,0.0,,0,0,17.7,11.4,95.9,1011.0,30.1,2.9,262.8,22.7,9,,2021-01-21T07:04:53,2021-01-21T18:51:19,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-22,91.4,73.9,82.0,91.5,73.9,82.3,64.1,58.1,0.0,0,0.0,,0,0,15.2,12.8,25.0,1011.3,21.2,1.7,254.5,22.2,9,,2021-01-22T07:05:01,2021-01-22T18:51:42,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-23,93.3,74.0,82.6,95.4,74.0,82.5,60.8,53.4,0.0,0,0.0,,0,0,15.2,8.1,90.2,1011.0,24.7,1.3,251.5,21.9,9,,2021-01-23T07:05:09,2021-01-23T18:52:06,0.33,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-24,96.7,73.4,83.5,96.4,73.4,84.0,66.9,63.8,0.0,0,0.0,,0,0,17.9,8.7,177.7,1009.7,36.0,1.9,258.4,22.4,9,,2021-01-24T07:05:16,2021-01-24T18:52:28,0.36,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65210099999,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-25,92.1,74.5,82.1,100.3,74.5,87.0,74.6,79.2,0.0,0,0.0,,0,0,18.1,9.2,181.8,1010.6,24.0,2.1,240.4,20.8,9,,2021-01-25T07:05:22,2021-01-25T18:52:50,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-26,93.2,76.2,83.5,105.2,76.2,88.8,74.1,75.3,0.0,0,0.0,,0,0,22.6,15.0,219.5,1010.7,21.6,2.6,247.7,21.3,9,,2021-01-26T07:05:27,2021-01-26T18:53:11,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-27,94.7,77.0,84.3,102.9,77.0,91.1,75.7,77.7,0.0,0,0.0,,0,0,19.9,27.0,234.1,1010.3,29.0,3.8,239.1,20.6,9,,2021-01-27T07:05:31,2021-01-27T18:53:32,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-28,95.1,78.4,84.7,105.2,78.4,91.8,76.2,78.2,0.004,100,4.17,rain,0,0,20.8,9.2,197.8,1010.2,31.6,4.2,234.1,20.2,9,,2021-01-28T07:05:34,2021-01-28T18:53:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-29,93.2,78.2,84.9,107.6,78.2,93.2,76.6,77.8,0.004,100,4.17,rain,0,0,19.9,13.9,201.4,1010.8,41.5,4.1,220.2,19.0,8,,2021-01-29T07:05:36,2021-01-29T18:54:11,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-30,96.7,71.6,84.4,103.2,71.6,89.4,72.3,70.9,0.0,0,0.0,,0,0,18.3,13.9,194.1,1010.7,45.8,4.5,227.3,19.7,9,,2021-01-30T07:05:37,2021-01-30T18:54:30,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-01-31,95.0,77.0,84.0,105.1,77.0,89.1,74.6,75.8,0.0,0,0.0,,0,0,24.6,14.3,231.3,1010.0,48.5,4.7,223.7,19.3,9,,2021-01-31T07:05:37,2021-01-31T18:54:48,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-01,96.3,75.2,85.3,103.6,75.2,92.1,74.7,73.6,0.04,100,12.5,rain,0,0,18.6,10.1,208.6,1010.9,36.8,4.6,231.8,19.9,9,,2021-02-01T07:05:36,2021-02-01T18:55:05,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-02,97.6,79.1,84.7,100.2,79.1,91.3,74.4,75.3,0.669,100,4.17,rain,0,0,23.0,12.8,209.7,1011.3,30.1,5.2,231.5,20.0,9,,2021-02-02T07:05:35,2021-02-02T18:55:22,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-03,95.6,77.1,85.3,105.2,77.1,92.4,72.5,69.9,0.004,100,4.17,rain,0,0,22.8,10.3,208.5,1011.0,40.9,5.2,222.5,19.2,9,,2021-02-03T07:05:32,2021-02-03T18:55:38,0.7,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"65210099999,DNIB,NIM00065213,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65100099999,NIM00065208,65208099999,65213099999,65201099999"
"Abeokuta, Ogun, Nigeria",2021-02-04,94.2,79.4,85.5,110.5,79.4,95.8,77.5,78.4,0.0,0,0.0,,0,0,21.0,11.4,231.7,1010.6,37.0,4.8,221.2,19.1,8,,2021-02-04T07:05:28,2021-02-04T18:55:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-05,94.0,79.4,84.9,105.3,79.4,94.2,77.0,78.9,0.036,100,12.5,rain,0,0,17.9,10.8,211.5,1011.2,37.9,5.2,219.2,19.1,8,,2021-02-05T07:05:24,2021-02-05T18:56:07,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-06,98.3,77.6,86.0,110.1,77.6,93.9,75.0,73.0,0.0,0,0.0,,0,0,21.3,9.6,213.7,1010.7,49.0,5.7,229.4,19.7,8,,2021-02-06T07:05:18,2021-02-06T18:56:21,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-07,100.3,78.8,86.1,110.1,78.8,93.9,75.4,74.1,0.0,0,0.0,,0,0,24.6,11.4,223.0,1010.0,37.0,5.6,236.0,20.5,8,,2021-02-07T07:05:11,2021-02-07T18:56:34,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-08,96.3,79.4,86.4,105.2,79.4,95.3,75.8,73.4,0.0,0,0.0,,0,0,25.5,12.0,228.7,1009.0,45.5,5.5,235.9,20.2,9,,2021-02-08T07:05:04,2021-02-08T18:56:47,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-09,98.0,78.8,85.8,107.2,78.8,93.7,74.7,73.2,0.0,0,0.0,,0,0,21.5,13.9,233.6,1009.6,43.1,5.5,253.8,21.9,9,,2021-02-09T07:04:56,2021-02-09T18:56:58,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-10,98.0,78.8,86.0,110.4,78.8,94.6,76.3,75.5,0.0,0,0.0,,0,0,19.2,9.2,211.0,1009.8,37.3,5.6,224.9,19.4,8,,2021-02-10T07:04:46,2021-02-10T18:57:10,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-11,95.3,78.0,84.6,105.6,78.0,93.1,76.6,78.8,0.004,100,4.17,rain,0,0,22.6,10.5,208.6,1009.7,15.4,5.3,219.2,19.1,8,,2021-02-11T07:04:36,2021-02-11T18:57:20,0.0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"DNIB,NII0000DNIB,DNMM,remote,NII0000DNMM"
"Abeokuta, Ogun, Nigeria",2021-02-12,98.7,80.3,86.6,105.6,86.2,95.0,75.2,71.2,0.0,0,0.0,,0,0,23.7,11.4,204.0,1009.1,35.9,6.0,235.0,20.3,9,,2021-02-12T07:04:25,2021-02-12T18:57:30,0.02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,65201099999,NIM00065208"
"Abeokuta, Ogun, Nigeria",2021-02-13,93.2,79.4,85.4,107.6,79.4,95.4,77.3,78.0,0.0,0,0.0,,0,0,24.4,29.5,223.6,1008.7,31.5,6.1,231.2,20.0,9,,2021-02-13T07:04:14,2021-02-13T18:57:39,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-14,95.0,80.0,86.0,110.1,80.0,96.5,77.6,77.7,0.039,100,4.17,rain,0,0,18.3,36.1,232.3,1008.9,40.7,5.8,198.3,17.3,7,,2021-02-14T07:04:01,2021-02-14T18:57:47,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNIB,NII0000DNIB,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-15,95.0,79.8,85.8,107.9,79.8,96.1,77.1,76.7,0.016,100,8.33,rain,0,0,21.0,9.2,217.4,1009.1,41.5,5.9,208.3,18.1,8,,2021-02-15T07:03:47,2021-02-15T18:57:55,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-16,92.0,78.9,84.1,105.3,78.9,93.1,77.2,80.9,0.236,100,4.17,rain,0,0,30.0,15.0,216.8,1009.3,35.9,5.8,212.2,18.2,8,,2021-02-16T07:03:33,2021-02-16T18:58:02,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-17,98.6,78.8,86.3,100.6,78.8,93.2,74.0,71.1,0.0,0,0.0,,0,0,21.9,10.3,126.9,1009.6,31.8,5.5,237.4,20.5,9,,2021-02-17T07:03:18,2021-02-17T18:58:08,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,NII0000DNIB,DNMM,NII0000DNMM,remote,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-18,96.5,79.6,85.9,100.3,79.6,89.9,70.9,66.2,0.008,100,8.33,rain,0,0,15.2,8.8,211.5,1011.0,72.4,4.1,268.6,23.2,10,,2021-02-18T07:03:02,2021-02-18T18:58:14,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,NII0000DNIB,DNMM,remote,NII0000DNMM,65201099999,NIM00065208,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-19,93.6,74.6,83.7,91.2,74.6,82.6,55.8,47.7,0.0,0,0.0,,0,0,17.4,10.3,70.3,1012.1,42.3,2.1,282.3,24.4,10,,2021-02-19T07:02:46,2021-02-19T18:58:19,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2021-02-20,95.1,71.3,83.7,95.1,71.3,82.4,52.3,39.2,0.0,0,0.0,,0,0,12.5,10.3,72.9,1012.3,27.3,1.9,295.7,25.4,10,,2021-02-20T07:02:28,2021-02-20T18:58:24,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,remote"
"Abeokuta, Ogun, Nigeria",2021-02-21,95.3,72.4,82.5,95.1,72.4,83.1,60.4,49.5,0.0,0,0.0,,0,0,16.8,9.6,183.7,1011.1,65.2,1.4,284.3,24.5,10,,2021-02-21T07:02:10,2021-02-21T18:58:28,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2021-02-22,96.2,77.6,85.4,98.5,77.6,89.0,69.8,63.7,0.0,0,0.0,,0,0,21.0,10.3,192.8,1010.7,41.8,2.1,272.5,23.6,9,,2021-02-22T07:01:51,2021-02-22T18:58:31,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,NII0000DNMM,remote,65201099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-23,93.2,78.5,85.3,102.9,78.5,91.6,74.1,71.5,0.0,0,0.0,,0,0,21.3,10.3,206.6,1011.2,34.4,2.5,237.6,20.7,9,,2021-02-23T07:01:32,2021-02-23T18:58:34,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-24,91.4,75.2,84.1,105.2,75.2,92.6,76.1,77.8,0.0,0,0.0,,0,0,19.7,9.7,216.6,1011.3,34.6,3.8,247.8,21.3,9,,2021-02-24T07:01:12,2021-02-24T18:58:36,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,remote,NII0000DNMM,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-25,95.0,80.0,84.9,99.5,80.0,92.9,75.3,75.3,0.079,100,4.17,rain,0,0,22.4,9.2,237.4,1010.6,30.0,4.6,247.6,21.5,9,,2021-02-25T07:00:51,2021-02-25T18:58:38,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2021-02-26,94.6,77.1,84.7,105.1,77.1,90.3,74.0,72.4,0.02,100,12.5,rain,0,0,19.9,12.8,211.9,1010.0,42.5,4.6,241.3,20.8,9,,2021-02-26T07:00:30,2021-02-26T18:58:39,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNIB,NII0000DNIB,DNMM,remote,NII0000DNMM,65201099999,65100099999,NIM00065208,65208099999"
"Abeokuta, Ogun, Nigeria",2021-02-27,94.0,78.3,84.0,100.4,78.3,89.8,74.1,73.7,0.052,100,8.33,rain,0,0,19.0,11.4,206.9,1009.3,33.8,5.4,235.0,20.3,8,,2021-02-27T07:00:08,2021-02-27T18:58:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNIB,NII0000DNIB,NIM00065210,DNMM,NII0000DNMM,remote,65201099999,65100099999,NIM00065208,65208099999"
